ticker,company_name,sector_index_code,sector_code,is_active,kap_company_id,source_url,universe_source
A1CAP,A1 CAPİTAL YATIRIM MENKUL DEĞERLER A.Ş.,,,True,1303,https://kap.org.tr/tr/sirket-bilgileri/ozet/1303-a1-capital-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
A1YEN,A1 YENİLENEBİLİR ENERJİ ÜRETİM A.Ş.,,,True,5376,https://kap.org.tr/tr/sirket-bilgileri/ozet/5376-a1-yenilenebilir-enerji-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
AAGYO,AĞAOĞLU AVRASYA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,6216,https://kap.org.tr/tr/sirket-bilgileri/ozet/6216-agaoglu-avrasya-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ACP,A1 CAPİTAL YATIRIM MENKUL DEĞERLER A.Ş.,,,True,1303,https://kap.org.tr/tr/sirket-bilgileri/ozet/1303-a1-capital-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
ACSEL,ACISELSAN ACIPAYAM SELÜLOZ SANAYİ VE TİCARET A.Ş.,,,True,1626,https://kap.org.tr/tr/sirket-bilgileri/ozet/1626-aciselsan-acipayam-seluloz-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ADB,ANADOLUBANK A.Ş.,,,True,2010,https://kap.org.tr/tr/sirket-bilgileri/ozet/2010-anadolubank-a-s,KAP_PUBLIC_BIST_COMPANIES
ADBNK,ANADOLUBANK A.Ş.,,,True,2010,https://kap.org.tr/tr/sirket-bilgileri/ozet/2010-anadolubank-a-s,KAP_PUBLIC_BIST_COMPANIES
ADEL,ADEL KALEMCİLİK TİCARET VE SANAYİ A.Ş.,,,True,832,https://kap.org.tr/tr/sirket-bilgileri/ozet/832-adel-kalemcilik-ticaret-ve-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
ADESE,ADESE GAYRİMENKUL YATIRIM A.Ş.,,,True,1560,https://kap.org.tr/tr/sirket-bilgileri/ozet/1560-adese-gayrimenkul-yatirim-a-s,KAP_PUBLIC_BIST_COMPANIES
ADGYO,ADRA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,5867,https://kap.org.tr/tr/sirket-bilgileri/ozet/5867-adra-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ADLVY,ADİL VARLIK YÖNETİM A.Ş.,,,True,6148,https://kap.org.tr/tr/sirket-bilgileri/ozet/6148-adil-varlik-yonetim-a-s,KAP_PUBLIC_BIST_COMPANIES
AEFES,ANADOLU EFES BİRACILIK VE MALT SANAYİİ A.Ş.,,,True,858,https://kap.org.tr/tr/sirket-bilgileri/ozet/858-anadolu-efes-biracilik-ve-malt-sanayii-a-s,KAP_PUBLIC_BIST_COMPANIES
AFB,AKTİF YATIRIM BANKASI A.Ş.,,,True,2212,https://kap.org.tr/tr/sirket-bilgileri/ozet/2212-aktif-yatirim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
AFYON,AFYON ÇİMENTO SANAYİ T.A.Ş.,,,True,833,https://kap.org.tr/tr/sirket-bilgileri/ozet/833-afyon-cimento-sanayi-t-a-s,KAP_PUBLIC_BIST_COMPANIES
AGESA,AGESA HAYAT VE EMEKLİLİK A.Ş.,,,True,2370,https://kap.org.tr/tr/sirket-bilgileri/ozet/2370-agesa-hayat-ve-emeklilik-a-s,KAP_PUBLIC_BIST_COMPANIES
AGHOL,AG ANADOLU GRUBU HOLDİNG A.Ş.,,,True,1131,https://kap.org.tr/tr/sirket-bilgileri/ozet/1131-ag-anadolu-grubu-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
AGROT,AGROTECH YÜKSEK TEKNOLOJİ VE YATIRIM A.Ş.,,,True,5899,https://kap.org.tr/tr/sirket-bilgileri/ozet/5899-agrotech-yuksek-teknoloji-ve-yatirim-a-s,KAP_PUBLIC_BIST_COMPANIES
AGYO,ATAKULE GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,868,https://kap.org.tr/tr/sirket-bilgileri/ozet/868-atakule-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AHGAZ,AHLATCI DOĞAL GAZ DAĞITIM ENERJİ VE YATIRIM A.Ş.,,,True,3064,https://kap.org.tr/tr/sirket-bilgileri/ozet/3064-ahlatci-dogal-gaz-dagitim-enerji-ve-yatirim-a-s,KAP_PUBLIC_BIST_COMPANIES
AHSGY,AHES GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,6014,https://kap.org.tr/tr/sirket-bilgileri/ozet/6014-ahes-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AKBNK,AKBANK T.A.Ş.,,,True,2413,https://kap.org.tr/tr/sirket-bilgileri/ozet/2413-akbank-t-a-s,KAP_PUBLIC_BIST_COMPANIES
AKCNS,AKÇANSA ÇİMENTO SANAYİ VE TİCARET A.Ş.,,,True,838,https://kap.org.tr/tr/sirket-bilgileri/ozet/838-akcansa-cimento-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
AKCVR,AKADEMİ ÇEVRE ENTEGRE ATIK YÖNETİMİ ENDÜSTRİ A.Ş.,,,True,6131,https://kap.org.tr/tr/sirket-bilgileri/ozet/6131-akademi-cevre-entegre-atik-yonetimi-endustri-a-s,KAP_PUBLIC_BIST_COMPANIES
AKDFA,AKDENİZ FİNANS FAKTORİNG A.Ş.,,,True,2377,https://kap.org.tr/tr/sirket-bilgileri/ozet/2377-akdeniz-finans-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
AKENR,AKENERJİ ELEKTRİK ÜRETİM A.Ş.,,,True,834,https://kap.org.tr/tr/sirket-bilgileri/ozet/834-akenerji-elektrik-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
AKFGY,AKFEN GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,1545,https://kap.org.tr/tr/sirket-bilgileri/ozet/1545-akfen-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AKFIS,AKFEN İNŞAAT TURİZM VE TİCARET A.Ş.,,,True,6036,https://kap.org.tr/tr/sirket-bilgileri/ozet/6036-akfen-insaat-turizm-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
AKFK,AK FİNANSAL KİRALAMA A.Ş.,,,True,2215,https://kap.org.tr/tr/sirket-bilgileri/ozet/2215-ak-finansal-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
AKFYE,AKFEN YENİLENEBİLİR ENERJİ A.Ş.,,,True,5792,https://kap.org.tr/tr/sirket-bilgileri/ozet/5792-akfen-yenilenebilir-enerji-a-s,KAP_PUBLIC_BIST_COMPANIES
AKGRT,AKSİGORTA A.Ş.,,,True,841,https://kap.org.tr/tr/sirket-bilgileri/ozet/841-aksigorta-a-s,KAP_PUBLIC_BIST_COMPANIES
AKHAN,AKHAN UN FABRİKASI VE TARIM ÜRÜNLERİ GIDA SANAYİ TİCARET A.Ş.,,,True,6188,https://kap.org.tr/tr/sirket-bilgileri/ozet/6188-akhan-un-fabrikasi-ve-tarim-urunleri-gida-sanayi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
AKM,AK YATIRIM MENKUL DEĞERLER A.Ş.,,,True,2485,https://kap.org.tr/tr/sirket-bilgileri/ozet/2485-ak-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
AKMEN,AK YATIRIM MENKUL DEĞERLER A.Ş.,,,True,2485,https://kap.org.tr/tr/sirket-bilgileri/ozet/2485-ak-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
AKMGY,AKMERKEZ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,1399,https://kap.org.tr/tr/sirket-bilgileri/ozet/1399-akmerkez-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AKSA,AKSA AKRİLİK KİMYA SANAYİİ A.Ş.,,,True,840,https://kap.org.tr/tr/sirket-bilgileri/ozet/840-aksa-akrilik-kimya-sanayii-a-s,KAP_PUBLIC_BIST_COMPANIES
AKSEN,AKSA ENERJİ ÜRETİM A.Ş.,,,True,1505,https://kap.org.tr/tr/sirket-bilgileri/ozet/1505-aksa-enerji-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
AKSFA,AK FAKTORİNG A.Ş.,,,True,2085,https://kap.org.tr/tr/sirket-bilgileri/ozet/2085-ak-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
AKSGY,AKİŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,1698,https://kap.org.tr/tr/sirket-bilgileri/ozet/1698-akis-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AKSUE,AKSU ENERJİ VE TİCARET A.Ş.,,,True,842,https://kap.org.tr/tr/sirket-bilgileri/ozet/842-aksu-enerji-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
AKTIF,AKTİF YATIRIM BANKASI A.Ş.,,,True,2212,https://kap.org.tr/tr/sirket-bilgileri/ozet/2212-aktif-yatirim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
AKTVK,AKTİF BANK SUKUK VARLIK KİRALAMA A.Ş.,,,True,2203,https://kap.org.tr/tr/sirket-bilgileri/ozet/2203-aktif-bank-sukuk-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
AKYHO,AKDENİZ YATIRIM HOLDİNG A.Ş.,,,True,1623,https://kap.org.tr/tr/sirket-bilgileri/ozet/1623-akdeniz-yatirim-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
ALARK,ALARKO HOLDİNG A.Ş.,,,True,846,https://kap.org.tr/tr/sirket-bilgileri/ozet/846-alarko-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
ALBRK,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,,,True,2414,https://kap.org.tr/tr/sirket-bilgileri/ozet/2414-albaraka-turk-katilim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
ALBTN,ALBAYRAK HAZIR BETON SANAYİ VE TİCARET A.Ş.,,,True,6256,https://kap.org.tr/tr/sirket-bilgileri/ozet/6256-albayrak-hazir-beton-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ALCAR,ALARKO CARRIER SANAYİ VE TİCARET A.Ş.,,,True,844,https://kap.org.tr/tr/sirket-bilgileri/ozet/844-alarko-carrier-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ALCTL,ALCATEL LUCENT TELETAŞ TELEKOMÜNİKASYON A.Ş.,,,True,847,https://kap.org.tr/tr/sirket-bilgileri/ozet/847-alcatel-lucent-teletas-telekomunikasyon-a-s,KAP_PUBLIC_BIST_COMPANIES
ALFAS,ALFA SOLAR ENERJİ SANAYİ VE TİCARET A.Ş.,,,True,5675,https://kap.org.tr/tr/sirket-bilgileri/ozet/5675-alfa-solar-enerji-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ALGYO,ALARKO GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,845,https://kap.org.tr/tr/sirket-bilgileri/ozet/845-alarko-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ALJF,ALJ FİNANSMAN A.Ş.,,,True,2378,https://kap.org.tr/tr/sirket-bilgileri/ozet/2378-alj-finansman-a-s,KAP_PUBLIC_BIST_COMPANIES
ALK,ALBARAKA TÜRK KATILIM BANKASI A.Ş.,,,True,2414,https://kap.org.tr/tr/sirket-bilgileri/ozet/2414-albaraka-turk-katilim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
ALKA,ALKİM KAĞIT SANAYİ VE TİCARET A.Ş.,,,True,850,https://kap.org.tr/tr/sirket-bilgileri/ozet/850-alkim-kagit-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ALKIM,ALKİM ALKALİ KİMYA A.Ş.,,,True,849,https://kap.org.tr/tr/sirket-bilgileri/ozet/849-alkim-alkali-kimya-a-s,KAP_PUBLIC_BIST_COMPANIES
ALKLC,ALTINKILIÇ GIDA VE SÜT SANAYİ TİCARET A.Ş.,,,True,5966,https://kap.org.tr/tr/sirket-bilgileri/ozet/5966-altinkilic-gida-ve-sut-sanayi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ALNUS,ALNUS YATIRIM MENKUL DEĞERLER A.Ş.,,,True,1327,https://kap.org.tr/tr/sirket-bilgileri/ozet/1327-alnus-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
ALTNY,ALTINAY SAVUNMA TEKNOLOJİLERİ A.Ş.,,,True,5955,https://kap.org.tr/tr/sirket-bilgileri/ozet/5955-altinay-savunma-teknolojileri-a-s,KAP_PUBLIC_BIST_COMPANIES
ALVES,ALVES KABLO SANAYİ VE TİCARET A.Ş.,,,True,5935,https://kap.org.tr/tr/sirket-bilgileri/ozet/5935-alves-kablo-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ANC,ALNUS YATIRIM MENKUL DEĞERLER A.Ş.,,,True,1327,https://kap.org.tr/tr/sirket-bilgileri/ozet/1327-alnus-yatirim-menkul-degerler-a-s,KAP_PUBLIC_BIST_COMPANIES
ANELE,ANEL ELEKTRİK PROJE TAAHHÜT VE TİCARET A.Ş.,,,True,1475,https://kap.org.tr/tr/sirket-bilgileri/ozet/1475-anel-elektrik-proje-taahhut-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ANGEN,ANATOLİA TANI VE BİYOTEKNOLOJİ ÜRÜNLERİ ARAŞTIRMA GELİŞTİRME SANAYİ VE TİCARET A.Ş.,,,True,5424,https://kap.org.tr/tr/sirket-bilgileri/ozet/5424-anatolia-tani-ve-biyoteknoloji-urunleri-arastirma-gelistirme-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ANHYT,ANADOLU HAYAT EMEKLİLİK A.Ş.,,,True,860,https://kap.org.tr/tr/sirket-bilgileri/ozet/860-anadolu-hayat-emeklilik-a-s,KAP_PUBLIC_BIST_COMPANIES
ANSGR,ANADOLU ANONİM TÜRK SİGORTA ŞİRKETİ,,,True,856,https://kap.org.tr/tr/sirket-bilgileri/ozet/856-anadolu-anonim-turk-sigorta-sirketi,KAP_PUBLIC_BIST_COMPANIES
ARASE,DOĞU ARAS ENERJİ YATIRIMLARI A.Ş.,,,True,5457,https://kap.org.tr/tr/sirket-bilgileri/ozet/5457-dogu-aras-enerji-yatirimlari-a-s,KAP_PUBLIC_BIST_COMPANIES
ARCLK,ARÇELİK A.Ş.,,,True,863,https://kap.org.tr/tr/sirket-bilgileri/ozet/863-arcelik-a-s,KAP_PUBLIC_BIST_COMPANIES
ARDYZ,ARD GRUP BİLİŞİM TEKNOLOJİLERİ A.Ş.,,,True,4967,https://kap.org.tr/tr/sirket-bilgileri/ozet/4967-ard-grup-bilisim-teknolojileri-a-s,KAP_PUBLIC_BIST_COMPANIES
ARENA,ARENA BİLGİSAYAR SANAYİ VE TİCARET A.Ş.,,,True,864,https://kap.org.tr/tr/sirket-bilgileri/ozet/864-arena-bilgisayar-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ARFYE,ARF BİO YENİLENEBİLİR ENERJİ ÜRETİM A.Ş.,,,True,6170,https://kap.org.tr/tr/sirket-bilgileri/ozet/6170-arf-bio-yenilenebilir-enerji-uretim-a-s,KAP_PUBLIC_BIST_COMPANIES
ARMGD,ARMADA GIDA TİCARET SANAYİ A.Ş.,,,True,6049,https://kap.org.tr/tr/sirket-bilgileri/ozet/6049-armada-gida-ticaret-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
ARSAN,ARSAN HOLDİNG A.Ş.,,,True,865,https://kap.org.tr/tr/sirket-bilgileri/ozet/865-arsan-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
ARSNF,ARSAN FİNANS FAKTORİNG A.Ş.,,,True,2169,https://kap.org.tr/tr/sirket-bilgileri/ozet/2169-arsan-finans-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
ARSVY,ARSAN VARLIK YÖNETİM A.Ş.,,,True,4876,https://kap.org.tr/tr/sirket-bilgileri/ozet/4876-arsan-varlik-yonetim-a-s,KAP_PUBLIC_BIST_COMPANIES
ARTMS,ARTEMİS HALI A.Ş.,,,True,5936,https://kap.org.tr/tr/sirket-bilgileri/ozet/5936-artemis-hali-a-s,KAP_PUBLIC_BIST_COMPANIES
ARZUM,ARZUM ELEKTRİKLİ EV ALETLERİ SANAYİ VE TİCARET A.Ş.,,,True,2087,https://kap.org.tr/tr/sirket-bilgileri/ozet/2087-arzum-elektrikli-ev-aletleri-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ASELS,ASELSAN ELEKTRONİK SANAYİ VE TİCARET A.Ş.,,,True,866,https://kap.org.tr/tr/sirket-bilgileri/ozet/866-aselsan-elektronik-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ASGYO,ASCE GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,4687,https://kap.org.tr/tr/sirket-bilgileri/ozet/4687-asce-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ASTOR,ASTOR ENERJİ A.Ş.,,,True,4680,https://kap.org.tr/tr/sirket-bilgileri/ozet/4680-astor-enerji-a-s,KAP_PUBLIC_BIST_COMPANIES
ASUZU,ANADOLU ISUZU OTOMOTİV SANAYİ VE TİCARET A.Ş.,,,True,861,https://kap.org.tr/tr/sirket-bilgileri/ozet/861-anadolu-isuzu-otomotiv-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ATA,ATA YATIRIM MENKUL KIYMETLER A.Ş.,,,True,1268,https://kap.org.tr/tr/sirket-bilgileri/ozet/1268-ata-yatirim-menkul-kiymetler-a-s,KAP_PUBLIC_BIST_COMPANIES
ATAGY,ATA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,867,https://kap.org.tr/tr/sirket-bilgileri/ozet/867-ata-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ATAKP,ATAKEY PATATES GIDA SANAYİ VE TİCARET A.Ş.,,,True,5841,https://kap.org.tr/tr/sirket-bilgileri/ozet/5841-atakey-patates-gida-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ATATP,ATP YAZILIM VE TEKNOLOJİ A.Ş.,,,True,5348,https://kap.org.tr/tr/sirket-bilgileri/ozet/5348-atp-yazilim-ve-teknoloji-a-s,KAP_PUBLIC_BIST_COMPANIES
ATATR,ATA TURİZM İŞLETMECİLİK TAŞIMACILIK MADENCİLİK KUYUMCULUK SANAYİ VE DIŞ TİCARET A.Ş.,,,True,6194,https://kap.org.tr/tr/sirket-bilgileri/ozet/6194-ata-turizm-isletmecilik-tasimacilik-madencilik-kuyumculuk-sanayi-ve-dis-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
ATAVK,ATA VARLIK KİRALAMA A.Ş.,,,True,6073,https://kap.org.tr/tr/sirket-bilgileri/ozet/6073-ata-varlik-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
ATAYM,ATA YATIRIM MENKUL KIYMETLER A.Ş.,,,True,1268,https://kap.org.tr/tr/sirket-bilgileri/ozet/1268-ata-yatirim-menkul-kiymetler-a-s,KAP_PUBLIC_BIST_COMPANIES
ATEKS,AKIN TEKSTİL A.Ş.,,,True,839,https://kap.org.tr/tr/sirket-bilgileri/ozet/839-akin-tekstil-a-s,KAP_PUBLIC_BIST_COMPANIES
ATLAS,ATLAS MENKUL KIYMETLER YATIRIM ORTAKLIĞI A.Ş.,,,True,870,https://kap.org.tr/tr/sirket-bilgileri/ozet/870-atlas-menkul-kiymetler-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
ATLFA,ATILIM FAKTORİNG A.Ş.,,,True,2088,https://kap.org.tr/tr/sirket-bilgileri/ozet/2088-atilim-faktoring-a-s,KAP_PUBLIC_BIST_COMPANIES
ATSYH,ATLANTİS YATIRIM HOLDİNG A.Ş.,,,True,869,https://kap.org.tr/tr/sirket-bilgileri/ozet/869-atlantis-yatirim-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
AVGYO,AVRASYA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,871,https://kap.org.tr/tr/sirket-bilgileri/ozet/871-avrasya-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AVHOL,AVRUPA YATIRIM HOLDİNG A.Ş.,,,True,1691,https://kap.org.tr/tr/sirket-bilgileri/ozet/1691-avrupa-yatirim-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
AVOD,A.V.O.D. KURUTULMUŞ GIDA VE TARIM ÜRÜNLERİ SANAYİ TİCARET A.Ş.,,,True,1564,https://kap.org.tr/tr/sirket-bilgileri/ozet/1564-a-v-o-d-kurutulmus-gida-ve-tarim-urunleri-sanayi-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
AVPGY,AVRUPAKENT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,5912,https://kap.org.tr/tr/sirket-bilgileri/ozet/5912-avrupakent-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
AVTUR,AVRASYA PETROL VE TURİSTİK TESİSLER YATIRIMLAR A.Ş.,,,True,1454,https://kap.org.tr/tr/sirket-bilgileri/ozet/1454-avrasya-petrol-ve-turistik-tesisler-yatirimlar-a-s,KAP_PUBLIC_BIST_COMPANIES
AYCES,ALTIN YUNUS ÇEŞME TURİSTİK TESİSLER A.Ş.,,,True,855,https://kap.org.tr/tr/sirket-bilgileri/ozet/855-altin-yunus-cesme-turistik-tesisler-a-s,KAP_PUBLIC_BIST_COMPANIES
AYDEM,AYDEM YENİLENEBİLİR ENERJİ A.Ş.,,,True,5317,https://kap.org.tr/tr/sirket-bilgileri/ozet/5317-aydem-yenilenebilir-enerji-a-s,KAP_PUBLIC_BIST_COMPANIES
AYEN,AYEN ENERJİ A.Ş.,,,True,872,https://kap.org.tr/tr/sirket-bilgileri/ozet/872-ayen-enerji-a-s,KAP_PUBLIC_BIST_COMPANIES
AYES,AYES ÇELİK HASIR VE ÇİT SANAYİ A.Ş.,,,True,1584,https://kap.org.tr/tr/sirket-bilgileri/ozet/1584-ayes-celik-hasir-ve-cit-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
AYGAZ,AYGAZ A.Ş.,,,True,873,https://kap.org.tr/tr/sirket-bilgileri/ozet/873-aygaz-a-s,KAP_PUBLIC_BIST_COMPANIES
AYTEM,AYTEMİZ YATIRIM BANKASI A.Ş.,,,True,6137,https://kap.org.tr/tr/sirket-bilgileri/ozet/6137-aytemiz-yatirim-bankasi-a-s,KAP_PUBLIC_BIST_COMPANIES
AZTEK,AZTEK TEKNOLOJİ ÜRÜNLERİ TİCARET A.Ş.,,,True,5649,https://kap.org.tr/tr/sirket-bilgileri/ozet/5649-aztek-teknoloji-urunleri-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BAGFS,BAGFAŞ BANDIRMA GÜBRE FABRİKALARI A.Ş.,,,True,874,https://kap.org.tr/tr/sirket-bilgileri/ozet/874-bagfas-bandirma-gubre-fabrikalari-a-s,KAP_PUBLIC_BIST_COMPANIES
BAHKM,BAHADIR KİMYA SANAYİ VE TİCARET A.Ş.,,,True,6005,https://kap.org.tr/tr/sirket-bilgileri/ozet/6005-bahadir-kimya-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BAKAB,BAK AMBALAJ SANAYİ VE TİCARET A.Ş.,,,True,875,https://kap.org.tr/tr/sirket-bilgileri/ozet/875-bak-ambalaj-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BALAT,BALATACILAR BALATACILIK SANAYİ VE TİCARET A.Ş.,,,True,1627,https://kap.org.tr/tr/sirket-bilgileri/ozet/1627-balatacilar-balatacilik-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BALSU,BALSU GIDA SANAYİ VE TİCARET A.Ş.,,,True,5614,https://kap.org.tr/tr/sirket-bilgileri/ozet/5614-balsu-gida-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BANVT,BANVİT BANDIRMA VİTAMİNLİ YEM SANAYİ A.Ş.,,,True,876,https://kap.org.tr/tr/sirket-bilgileri/ozet/876-banvit-bandirma-vitaminli-yem-sanayi-a-s,KAP_PUBLIC_BIST_COMPANIES
BARMA,BAREM AMBALAJ SANAYİ VE TİCARET A.Ş.,,,True,5567,https://kap.org.tr/tr/sirket-bilgileri/ozet/5567-barem-ambalaj-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BASCM,BAŞTAŞ BAŞKENT ÇİMENTO SANAYİ VE TİCARET A.Ş.,,,True,1582,https://kap.org.tr/tr/sirket-bilgileri/ozet/1582-bastas-baskent-cimento-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BASGZ,BAŞKENT DOĞALGAZ DAĞITIM GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,2840,https://kap.org.tr/tr/sirket-bilgileri/ozet/2840-baskent-dogalgaz-dagitim-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
BAYRK,BAYRAK EBT TABAN SANAYİ VE TİCARET A.Ş.,,,True,5054,https://kap.org.tr/tr/sirket-bilgileri/ozet/5054-bayrak-ebt-taban-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BEGYO,BATI EGE GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,,,True,5906,https://kap.org.tr/tr/sirket-bilgileri/ozet/5906-bati-ege-gayrimenkul-yatirim-ortakligi-a-s,KAP_PUBLIC_BIST_COMPANIES
BERA,BERA HOLDİNG A.Ş.,,,True,1693,https://kap.org.tr/tr/sirket-bilgileri/ozet/1693-bera-holding-a-s,KAP_PUBLIC_BIST_COMPANIES
BESLR,BESLER GIDA VE KİMYA SANAYİ VE TİCARET A.Ş.,,,True,1002,https://kap.org.tr/tr/sirket-bilgileri/ozet/1002-besler-gida-ve-kimya-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
BESTE,BEST BRANDS GRUP ENERJİ YATIRIM A.Ş.,,,True,6190,https://kap.org.tr/tr/sirket-bilgileri/ozet/6190-best-brands-grup-enerji-yatirim-a-s,KAP_PUBLIC_BIST_COMPANIES
BETAE,BETA ENERJİ VE TEKNOLOJİ A.Ş.,,,True,5345,https://kap.org.tr/tr/sirket-bilgileri/ozet/5345-beta-enerji-ve-teknoloji-a-s,KAP_PUBLIC_BIST_COMPANIES
BEYAZ,BEYAZ FİLO OTO KİRALAMA A.Ş.,,,True,1518,https://kap.org.tr/tr/sirket-bilgileri/ozet/1518-beyaz-filo-oto-kiralama-a-s,KAP_PUBLIC_BIST_COMPANIES
BFREN,BOSCH FREN SİSTEMLERİ SANAYİ VE TİCARET A.Ş.,,,True,888,https://kap.org.tr/tr/sirket-bilgileri/ozet/888-bosch-fren-sistemleri-sanayi-ve-ticaret-a-s,KAP_PUBLIC_BIST_COMPANIES
